ID,RA,DEC,Re,z,Mstar,u_mag,g_mag,r_mag,i_mag,z_mag,GAL_MU_E_R,Ellipticity_r,RS_member,r_on_rtwo,ClusterName,ClusterMember,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re,MW_analogue,EO_wind_galaxy,priority,N_observations_to_complete,Field,Region
C901005641602210,302.7612782139634,-56.323043539239336,6.168488025665283,0.0588237912967377,9.764878110377026,-999999.0,17.148134231567383,16.659032821655273,16.567483748604417,16.329940795898438,21.852801133460048,-99999.0,0.0,0.8394982963253105,A3667,1.0,,,,,,,,,,,,,,0.580650482962966,24.673952102661133,,,0,0,8,1,Cluster,A3667
C901005323700416,303.3867484201787,-57.22421186398701,3.2322216033935547,0.0385256316512823,9.375641014587014,-999999.0,17.809038162231445,17.211685180664062,16.91462202522053,16.82297134399414,21.002065505696383,-99999.0,0.0,0.6596662212294063,A3667,0.0,,,,,,,,,,,,,,0.8944161370109143,12.92888641357422,,,0,0,8,3,Cluster,A3667
C901005561503840,303.75928901341854,-56.61581115007782,1.9906423091888428,0.0535681707163651,9.652331276099044,-999999.0,18.163009643554688,17.529159545898438,17.149521904570236,17.146724700927734,20.267000379349973,-99999.0,0.0,0.6409582381416813,A3667,1.0,,,,,,,,,,,,,,1.013487738984452,7.962569236755371,,,0,0,8,1,Cluster,A3667
C901005561300341,302.7103671370233,-56.54991758200176,6.199404716491699,0.0532344758990641,10.061810356484589,-999999.0,16.891254425048828,16.25936508178711,15.960537531939512,15.752277374267578,21.46398971040507,-99999.0,0.0,0.5514460856310105,A3667,1.0,,,,,,,,,,,,,,0.9307168931093166,24.7976188659668,,,0,0,8,1,Cluster,A3667
C901005402501640,303.8685262413722,-56.95837060917467,4.166321754455566,0.0568093620240688,9.664442677496838,-999999.0,18.31303977966309,17.580127716064453,17.342761521018996,17.08501434326172,21.92176642963748,-99999.0,0.0,0.6727605265217926,A3667,1.0,,,,,,,,,,,,,,0.9702782586440896,16.665287017822266,,,0,0,8,1,Cluster,A3667
C901005641502503,302.3304512188983,-56.30249313035998,2.706205129623413,0.0543186645954847,9.918145830322398,-999999.0,17.094125747680664,16.506317138671875,16.227848569355757,16.092470169067383,19.91099538498032,-99999.0,0.0,1.055993125522301,A3667,1.0,,,,,,,,,,,,,,0.866277178324907,10.824820518493652,,,0,0,8,1,Cluster,A3667
C901005722002235,301.2634187979451,-56.09601623114804,5.720869064331055,0.0508795231580734,10.305699258249328,-999999.0,17.340715408325195,16.361148834228516,16.165424019294758,15.564491271972656,21.39133355606011,-99999.0,1.0,1.953950641148268,A3667,1.0,,,,,,,,,,,,,,1.1752913890304375,22.88347625732422,,,0,0,4,1,Cluster,A3667
C901005245310639,302.5706874920123,-57.50462856712085,2.5499069690704346,0.0546028986573219,10.59869450681825,-999999.0,16.9105167388916,15.935786247253418,15.555002158039493,15.252159118652344,19.21128260849897,-99999.0,1.0,1.1491471699752611,A3667,1.0,,,,,,,,,,,,,,1.355514580852109,10.199627876281738,,,0,0,4,1,Cluster,A3667
C901005481708367,303.659896841243,-56.69480906841536,3.5080459117889404,0.0533730331808328,9.789935350241226,-999999.0,18.33894157409668,17.470922470092773,17.27806986278304,16.884506225585938,21.439123494776616,-99999.0,1.0,0.50859569316432,A3667,1.0,,,,,,,,,,,,,,1.0608717113136414,14.032183647155762,,,0,0,1,1,Cluster,A3667
C901005641610832,303.08857878895634,-56.25820885490806,2.814708709716797,0.0515208188444376,10.25494088095964,-999999.0,17.31627655029297,16.41593360900879,16.14219284281159,15.790969848632812,19.90597557565368,-99999.0,1.0,0.8843680812969623,A3667,1.0,,,,,,,,,,,,,,1.1740837074813797,11.258834838867188,,,0,0,1,1,Cluster,A3667
C901005561311996,303.13587366851505,-56.52729692664802,3.1003506183624268,0.0548825412988662,10.318345714217752,-999999.0,17.155990600585938,16.30370330810547,15.96580450267597,15.691905975341797,20.003632044511424,-99999.0,1.0,0.4660750554029937,A3667,1.0,,,,,,,,,,,,,,1.190186097909967,12.401402473449709,,,0,0,1,1,Cluster,A3667
C901005402204814,302.63199140324934,-57.03408436109062,5.889552116394043,0.0559872351586818,10.091404895307615,-999999.0,17.97734260559082,17.077041625976562,16.70757605560798,16.380861282348633,22.170327653655463,-99999.0,1.0,0.5206290927576023,A3667,1.0,,,,,,,,,,,,,,1.2697665499828403,23.55820846557617,,,0,0,1,1,Cluster,A3667
C901005641506785,302.5074768398387,-56.320441930451615,11.843939781188965,0.0506053623742869,10.953716267334949,-999999.0,15.647275924682615,14.706253051757812,14.49479455754046,13.958621978759766,21.316608686567875,-99999.0,1.0,0.943230781801678,A3667,1.0,,,,,,,,,,,,,,1.1524813671421583,47.37575912475586,,,0,0,1,1,Cluster,A3667
C901005481606139,303.122792689148,-56.80013701259983,7.2487053871154785,0.0490393584239526,10.742546628904316,-999999.0,16.18062973022461,15.22407341003418,14.969518953293184,14.546098709106444,20.76825033604721,-99999.0,1.0,0.0421434374914916,A3667,1.0,,,,,,,,,,,,,,1.2111107769314255,28.994821548461918,,,1,0,8,1,Cluster,A3667
C901005323701795,303.440413102288,-57.151864126657145,3.4131829738616943,0.0570399984717369,9.989317348071763,-999999.0,17.880338668823242,17.012557983398438,16.934498617422403,16.43154525756836,20.92123051790766,-99999.0,1.0,0.5761696540107959,A3667,1.0,,,,,,,,,,,,,,0.9458400514008396,13.652731895446776,,,0,0,1,1,Cluster,A3667
C901005641401452,301.8417167562692,-56.12838502224878,6.656813621520996,0.0548519790172576,10.087325100354008,-999999.0,17.588438034057617,16.753734588623047,16.45494786072165,16.09543228149414,22.11294125875344,-99999.0,1.0,1.5403231574042249,A3667,1.0,,,,,,,,,,,,,,1.133490173335968,26.627254486083984,,,0,0,4,1,Cluster,A3667
C901005481501033,302.4532738703017,-56.67919442313234,3.135262489318848,0.0617947038263082,10.395347954740611,-999999.0,17.285423278808594,16.371070861816406,16.174059551356482,15.746070861816406,20.095315076228424,-99999.0,1.0,0.6081342256709481,A3667,1.0,,,,,,,,,,,,,,1.1113637274521118,12.54104995727539,,,0,0,1,1,Cluster,A3667
C901005561309316,303.0391523504145,-56.577236841870025,2.0024893283843994,0.0571169666945934,10.222172801420175,-999999.0,17.833852767944336,16.90016746520996,16.476801876977003,16.2595157623291,19.650893198601533,-99999.0,1.0,0.3932563046147767,A3667,1.0,,,,,,,,,,,,,,1.357050890967333,8.009957313537598,,,0,0,1,1,Cluster,A3667
C901005481503311,302.5482751079945,-56.79553176210115,2.488091230392456,0.0562136024236679,9.917328070886072,-999999.0,18.40770721435547,17.540054321289062,17.12299055943126,16.947330474853516,20.76226050556531,-99999.0,1.0,0.4838799781011978,A3667,1.0,,,,,,,,,,,,,,1.2847166549242104,9.952364921569824,,,0,0,1,1,Cluster,A3667
W176001048307456,174.709781420147,0.537951427013244,6.5145433367392,0.0283100008964538,9.060446816943356,18.549684071148167,17.425332632501544,17.044504909976794,16.827294719411263,16.72010201001421,22.356799479149824,0.168346486240562,,,,,,,,,,,,,,,,,,0.5980379130902804,26.0581733469568,,,0,0,8,3,WAVES_N,G12
W175000030905234,174.557616124569,0.352775283532896,2.93460025400308,0.0970999971032142,11.061805606253564,18.563364497592588,16.70447240219377,15.850441045261332,15.490874947097318,15.193256482535334,19.431060480972175,0.240521626920406,,,,,,,,,,,,,,,,,,1.2135974550964512,11.73840101601232,,,0,0,4,1,WAVES_N,G12
W175000013108362,174.572470974185,0.613427566819697,8.00043021544758,0.0031999999191612,7.422080753470583,17.70707661666301,16.51671564304153,16.181845416471656,16.02628141139722,15.923037230404631,21.940286805148737,0.2132599198041309,,,,,,,,,,,,,,,,,,0.4904342316443077,32.00172086179032,,,0,0,4,1,WAVES_N,G12
W175000240704287,174.382787363453,0.273870061982509,5.93919787124005,0.0182000007480382,8.162294333689651,19.14166335484857,18.218536860654147,17.92806005180304,17.802543937503977,17.73293999537626,23.039573706241185,0.478902106564789,,,,,,,,,,,,,,,,,,0.4159929231501706,23.7567914849602,,,0,0,4,1,WAVES_N,G12
W175000179607028,174.433716715222,0.502277276403219,3.86609840935314,0.0268300008028745,8.228794103389193,19.990185633111096,18.855353207389317,18.598361231913454,18.450397333782163,18.36573285960264,22.777600436419647,0.159079893117526,,,,,,,,,,,,,,,,,,0.4049558736071503,15.46439363741256,,,0,0,4,1,WAVES_N,G12
W175990579201150,175.10071954371,-0.987528374583551,2.18618244998188,0.0286299996078014,8.499990491608655,19.980981391870458,18.85732569735508,18.429990411112875,18.25682648022353,18.120539666924003,21.371297110820244,0.4123209705159659,,,,,,,,,,,,,,,,,,0.6004992171315457,8.74472979992752,,,0,0,8,3,WAVES_N,G12
W175990398101358,175.25165098629,-0.970188421456704,3.96898863625375,0.0289131607860326,8.783840473070628,19.055694641396972,17.94056468369316,17.586498938078186,17.422565172859393,17.345752356672193,21.822772897141785,0.124145804712889,,,,,,,,,,,,,,,,,,0.5179995108337678,15.875954545015,,,0,0,8,3,WAVES_N,G12
W175990078603980,175.517900470393,-0.7516760087812,3.90562901914472,0.0411599986255168,8.848332020036365,19.774339748683374,18.668759070428496,18.327488603545973,18.101449845921003,18.079734531796724,22.52881822992535,0.650115289982956,,,,,,,,,,,,,,,,,,0.5673092245074933,15.62251607657888,,,0,1,8,3,WAVES_N,G12
W175990340904307,175.299310573353,-0.724447301047018,4.24781635599487,0.0278600007295608,8.516403146792715,20.468384719037548,19.16729793999392,18.754407880351785,18.418827198938217,18.33394710689332,23.13811122615704,0.218773736098099,,,,,,,,,,,,,,,,,,0.748470741055705,16.99126542397948,,,0,0,8,3,WAVES_N,G12
W176970788702695,175.42603443861,-2.85878459873092,2.87214200613103,0.0549000017344951,10.579928656365045,18.068864672949907,16.270201594509288,15.537758929821416,15.22373523915921,14.967225221599442,19.071663155275846,0.501598094564017,,,,,,,,,,,,,,,,,,1.0464663553500788,11.48856802452412,,,1,0,8,1,WAVES_N,G12
W176970968106434,175.276405285372,-2.54718895221702,2.16496661798328,0.0522999987006187,10.315260596115388,18.75997423735145,16.956072562785216,16.193916626471864,15.86387621424912,15.593690723928074,19.114047329581545,0.1528688037022719,,,,,,,,,,,,,,,,,,1.0921963485360957,8.65986647193312,,,0,0,4,1,WAVES_N,G12
W176970538106921,175.635087337805,-2.50661804189871,4.64494884782096,0.0531999990344047,10.42381069649206,18.182926741735933,16.675983577891117,15.959132341332714,15.599946505531562,15.339997711957563,20.53691170165778,0.4557046110356409,,,,,,,,,,,,,,,,,,1.0760370723595545,18.57979539128384,,,0,0,4,1,WAVES_N,G12
W176970859309992,175.367190704699,-2.25070386617767,4.14451667228078,0.0480999983847141,10.178617897867383,18.085716277768555,16.60632532999397,16.01138501004446,15.700878505849785,15.504245220269564,20.341629146910368,0.179704324937865,,,,,,,,,,,,,,,,,,0.9054468241441872,16.57806668912312,,,0,0,4,1,WAVES_N,G12
W176970326301123,175.811868376264,-2.98973552680939,3.08971495944355,0.0597999989986419,9.882194128293548,18.740600767924068,17.43065308620566,16.937828823085386,16.661174261560056,16.49723597134082,20.630295582768877,0.1616165564259269,,,,,,,,,,,,,,,,,,0.7694788246456028,12.3588598377742,,,0,0,4,1,WAVES_N,G12
W176991144610199,175.629547762141,-0.233455376354544,1.54906345073021,0.0548399984836578,9.63502325472728,20.043911347237994,18.624689956791816,17.958098907125613,17.58021189799483,17.403796272700127,20.151319624518283,0.1543025245834579,,,,,,,,,,,,,,,,,,1.0444780587969866,6.19625380292084,,,0,0,4,1,WAVES_N,G12
W176980227900661,176.393682066596,-2.02822885767681,3.11920789418307,0.0800999999046325,10.920492305349724,18.73120862441709,16.795317083495604,15.90729596046888,15.534001924782514,15.25815396250944,19.62039224873705,0.374500577185453,,,,,,,,,,,,,,,,,,1.2613151587130904,12.47683157673228,,,0,0,4,1,WAVES_N,G12
W176980189500627,176.425699680197,-2.03105377317618,6.47665080743413,0.0782999992370605,11.27763266234796,17.636448410270887,15.784194598191018,14.918386772331154,14.548905331630737,14.287556347788074,20.218013866236817,0.29910360770597,,,,,,,,,,,,,,,,,,1.2352892665602813,25.90660322973652,,,0,0,4,1,WAVES_N,G12
W176980057700582,176.535590490984,-2.03477063363127,3.26947632772563,0.0771006420254707,10.85083877805422,18.933765797978676,16.86066925679412,15.987621638378728,15.610354704037672,15.35963171756588,19.802887306363974,0.266030563157109,,,,,,,,,,,,,,,,,,1.25031455275645,13.07790531090252,,,1,0,8,1,WAVES_N,G12
W176980877904594,175.851727603214,-1.70053515689207,2.78284858705512,0.0450000017881393,9.653005473272747,19.70721933777781,18.197002801239258,17.433395673322472,17.140334932611218,17.288504366482428,20.898718241569316,0.484714349783796,,,,,,,,,,,,,,,,,,1.0566678686280395,11.13139434822048,,,0,0,4,1,WAVES_N,G12
W176980483803477,176.180293707016,-1.79361355529748,2.66708983221145,0.0438299998641014,8.84597567507534,19.67281754312565,18.625926516613355,18.27529712953664,18.12460567364596,18.05509242375611,21.648360029910137,0.1131728538605619,,,,,,,,,,,,,,,,,,0.5013208429673952,10.6683593288458,,,0,0,8,3,WAVES_N,G12
W176980350403709,176.291508909617,-1.77426662171825,2.62595091851246,0.0253500007092952,8.505059456735513,21.482786812361425,19.563181284027912,18.866944838249857,18.60888528289873,18.468042799165147,22.206252542274186,0.162510755456995,,,,,,,,,,,,,,,,,,0.9542960011291832,10.50380367404984,,,0,0,8,3,WAVES_N,G12
W178970531502092,177.640635699826,-2.90902596947275,8.28559539664638,0.0273000001907348,11.007440256127786,15.36435074520217,13.701185360520608,12.93872148274158,12.661765539422204,12.347818313257548,18.773214774232724,0.233045205923542,,,,,,,,,,,,,,,,,,1.039419821098404,33.14238158658552,,,0,0,4,1,WAVES_N,G12
W178970443404499,177.714111770866,-2.70843853014637,2.18809841823207,0.0920123606920242,10.85103484333282,19.08775871491488,17.3407932824058,16.420671680600076,16.047378808377275,15.779756572154684,19.363880623251696,0.191078066882933,,,,,,,,,,,,,,,,,,1.293414474028527,8.75239367292828,,,0,0,4,1,WAVES_N,G12
W178970597503268,177.585559964248,-2.81103548195628,15.8045675903155,0.0267193596810102,10.648538378040506,15.7757494705217,14.336021765970465,13.669341725657851,13.374849230057483,13.126080737004068,20.90612949805009,0.5474238414516239,,,,,,,,,,,,,,,,,,0.9611725359129776,63.218270361262,,,1,0,8,1,WAVES_N,G12
W178971099109676,177.16720181165,-2.27700442139267,3.56524006789861,0.0850000008940696,10.775695008494464,18.67442218056054,17.073851987193983,16.243810526874107,15.887320122015424,15.645645932420503,20.247129102064086,0.504845290327496,,,,,,,,,,,,,,,,,,1.1865318651785586,14.26096027159444,,,1,0,8,1,WAVES_N,G12
W178970905209283,177.328904105157,-2.30978207800599,2.40006210417694,0.0876000002026557,10.787883014949358,19.233172371654724,17.42907276141278,16.489209969822245,16.124493839985377,15.842989736090386,19.633197050016417,0.238641983223524,,,,,,,,,,,,,,,,,,1.304578921427403,9.60024841670776,,,0,0,4,1,WAVES_N,G12
W178970970207883,177.274674315869,-2.42643963244889,3.03952901270924,0.0860000029206276,10.692178889687773,19.01795366328653,17.40549479893655,16.52688701550614,16.18294162124805,15.925253494440158,20.18379316293605,0.2804860794640029,,,,,,,,,,,,,,,,,,1.2225531776885,12.15811605083696,,,1,0,8,1,WAVES_N,G12
W178970186004429,177.928845128163,-2.71421475204655,2.60551694836485,0.0780000016093254,10.641474927979074,18.93996169543994,17.258439644481072,16.43051044927175,16.062541616842317,15.794230593720776,19.75285464355916,0.268733660332268,,,,,,,,,,,,,,,,,,1.195898027638755,10.4220677934594,,,1,0,8,1,WAVES_N,G12
W178970119805290,177.984043392063,-2.64244720607058,8.90724718847805,0.0128955878317356,9.3638815666867,16.070585420411668,15.032380826699775,14.578788451095573,14.414209337398564,14.23674216002926,20.570380656620287,0.556254185220174,,,,,,,,,,,,,,,,,,0.6181714893012114,35.6289887539122,,,0,0,8,3,WAVES_N,G12
W178970467113478,177.694229302198,-1.96021304838758,4.41194274069525,0.0192696806043386,9.233946214116346,17.519007568161637,16.335000331384997,15.858111831205605,15.676103646330125,15.487649443143969,20.32413585004841,0.3294878603699079,,,,,,,,,,,,,,,,,,0.6588966850548736,17.647770962781,,,0,0,8,3,WAVES_N,G12
W178971128705120,177.142413300301,-2.65665627629419,6.85912186789899,0.0593999996781349,10.133176501992084,18.07177784955464,16.84958637660828,16.307557946975976,16.058156867910853,15.940301467788556,21.731775224492203,0.314893023566931,,,,,,,,,,,,,,,,,,0.7914295086974263,27.43648747159596,,,0,0,4,1,WAVES_N,G12
W177970192606408,176.923286092245,-2.5493055091641,1.68568075277886,0.0285999998450279,9.863281026680998,18.597798005181225,16.91796247183468,16.140429764766843,15.785612285829457,15.550675455411993,18.517181086692165,0.0313622140823039,,,,,,,,,,,,,,,,,,1.132350186005226,6.74272301111544,,,0,0,4,1,WAVES_N,G12
W177971075411839,176.18700962377,-2.09676706508518,2.63935163857848,0.0595000013709068,10.14862212352319,17.661153068049785,16.48663006138927,16.070777683889474,15.814223661735396,15.710391514583169,19.42113863942453,0.0231091177311999,,,,,,,,,,,,,,,,,,0.6724063996538732,10.55740655431392,,,0,0,4,1,WAVES_N,G12
W177970740501674,176.466248140749,-2.94386561038061,3.99285910448314,0.057745449244976,10.457608439784805,18.560043603660983,16.888043261279556,16.122487255651073,15.766771574417032,15.539806148404,20.371781865236272,0.441209139803569,,,,,,,,,,,,,,,,,,1.1212716868625243,15.97143641793256,,,0,0,4,1,WAVES_N,G12
W177970438209699,176.718377738142,-2.27510964683362,4.7870928954206,0.0518999993801116,10.661853091494446,18.337719773552315,16.532467910727306,15.688983154015368,15.27381086916002,15.027735959133643,20.332217111845544,0.613702229576201,,,,,,,,,,,,,,,,,,1.258657041567286,19.1483715816824,,,1,0,8,1,WAVES_N,G12
W177970848005528,176.37657952538,-2.62270206938309,2.31167051288619,0.0516917705535888,9.92442263290564,17.874645013415254,16.64608862806599,16.23778567085519,16.01172622033133,15.962338439995394,19.300290018995888,0.204502110135648,,,,,,,,,,,,,,,,,,0.6343624077346597,9.24668205154476,,,0,0,4,1,WAVES_N,G12
W177970201306694,176.916021745895,-2.52547517643947,2.89862119310914,0.0281000006943941,9.590338280835756,18.85488226655268,17.21505734158012,16.526422034081687,16.208377501682158,15.999803587779212,20.080254031826755,0.296631125131795,,,,,,,,,,,,,,,,,,1.0066798398979628,11.59448477243656,,,0,0,4,1,WAVES_N,G12
W177970849809408,176.375108737586,-2.29937036321921,2.00937747346226,0.0588000006973743,9.721445447247891,18.917263346040137,17.664336440635545,17.21211703468715,16.943064298799023,16.873697903224013,19.97029936244027,0.422306048730831,,,,,,,,,,,,,,,,,,0.721272141836522,8.03750989384904,,,0,0,4,1,WAVES_N,G12
W177971005608242,176.245154194842,-2.39651810043627,5.48954269279745,0.0273789390921592,9.803099158162274,16.800951009511536,15.638322059661997,15.212863739286998,14.989250967091266,14.872493585932643,20.15341925596239,0.356743138080408,,,,,,,,,,,,,,,,,,0.649071092570729,21.9581707711898,,,0,0,4,1,WAVES_N,G12
W177970546106355,176.628418937186,-2.55378524477554,1.59541736227939,0.0454000011086463,9.718200300835369,19.097808347649423,17.79338942401698,17.15623129604007,16.830680718216634,16.664755414768827,19.413477547732622,0.183341339010439,,,,,,,,,,,,,,,,,,0.9627087058003454,6.38166944911756,,,0,0,4,1,WAVES_N,G12
W177970346210911,176.795080037557,-2.17409970855635,4.47781372672579,0.0588531009852886,10.272818746768968,17.67062630756223,16.474722812382307,15.991927556484953,15.685599501532648,15.593620582175266,20.490132354893447,0.497240318993428,,,,,,,,,,,,,,,,,,0.7891233108496589,17.91125490690316,,,0,0,4,1,WAVES_N,G12
W177971279806299,176.016404674797,-2.55836730343542,10.4709684255441,0.044088389724493,10.393734939187976,16.903830533937366,15.577945032704722,15.044645552360551,14.783564347352282,14.65092435792516,21.38745448414254,0.259246840448641,,,,,,,,,,,,,,,,,,0.79438068535244,41.8838737021764,,,0,0,4,1,WAVES_N,G12
W177971003907717,176.246563623005,-2.44026784432283,6.45695468237891,0.0467000417411327,9.707775902114015,17.98927901732433,16.798255601335082,16.440860844857543,16.227238541370305,16.13350075320433,21.733874218369763,0.577641315959759,,,,,,,,,,,,,,,,,,0.5710170599647775,25.82781872951564,,,0,1,8,1,WAVES_N,G12
W177970910206518,176.324703336892,-2.54019645342317,2.8312394504412,0.0438000001013278,9.36295202600073,19.774207913452248,18.299636845404308,17.728908433337075,17.447790107177862,17.321953255622642,21.231666120689248,0.2560700233038609,,,,,,,,,,,,,,,,,,0.8518467382264454,11.3249578017648,,,0,0,8,3,WAVES_N,G12
W177970361404309,176.782523187437,-2.72425745123654,2.3752206015935,0.0443800017237663,8.618609996504563,20.541019612542502,19.39877288041672,19.01306563618474,18.832975869008727,18.75304103546296,22.134460075315165,0.616593204470664,,,,,,,,,,,,,,,,,,0.5657970114079944,9.500882406374,,,0,1,8,3,WAVES_N,G12
W177970845105946,176.379001921632,-2.58786916829254,3.47122944643015,0.0443699993193149,8.990170609687103,20.543620618406194,19.133687556616454,18.619777128418093,18.32722404837218,18.291681006317223,22.565068416432005,0.414690067716564,,,,,,,,,,,,,,,,,,0.8064635082442777,13.8849177857206,,,0,0,8,3,WAVES_N,G12
W177980942902332,176.79752046847,-1.88902390068964,3.45847917449639,0.0948628187179565,11.124705102236518,18.72405199192696,16.731510424645045,15.820586617639773,15.4334141924618,15.164614442692686,19.757887123796543,0.0770196692992369,,,,,,,,,,,,,,,,,,1.2980962321832443,13.83391669798556,,,0,0,4,1,WAVES_N,G12
W177980448200614,177.209997082221,-2.03217938951042,24.3711098070833,0.0056839319877326,8.836810759456414,15.317093694966454,14.301383335982669,13.89768106536568,13.783326500125668,13.697334626337842,22.07493227938448,0.578933682897296,,,,,,,,,,,,,,,,,,0.5180568358569992,97.4844392283332,,,0,1,8,3,WAVES_N,G12
W175000082500613,174.514589038217,-0.0322750519278673,1.83775455311884,0.0971999987959861,11.420453575431798,20.496260488308213,20.206684540006812,17.7885712991186,17.388935675380502,17.070978126350887,20.352883517888504,0.421926225660323,,,,,,,,,,,,,,,,,,2.8177488646263136,7.35101821247536,,,0,0,4,1,WAVES_N,G12
